产品名称(必填),产品类型(必填),产品类别(必填),设备名称(必填),设备地址(必填),设备功能类型(必填),标识符(必填),功能名称(必填),寄存器地址(必填),字节长度(必填),读写类型(必填),值范围（RW信号必填）,信号单位(必填),数据类型(必填),功能码(必填),数据格式(必填),比例系数（非必填）,告警级别（非必填）
配电组,弱电动环,智慧场馆,3号配电,EN103,电网频率,EN103036,电网频率,5011,4,只读,0-65535,Hz,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,3号配电,EN103,电压不平衡率,EN103037,电压不平衡率,5013,4,只读,0-65535,%,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,3号配电,EN103,电流不平衡率,EN103038,电流不平衡率,5015,4,只读,0-65535,%,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,3号配电,EN103,停电或单相掉电,EN103039,停电或单相掉电,5017,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,3号配电,EN103,有功总电能,EN103040,组合有功总电能,5019,4,只读,0-65535,kWh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,3号配电,EN103,有功总电能,EN103041,正向有功总电能,5021,4,只读,0-65535,kWh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,3号配电,EN103,有功总电能,EN103042,反向有功总电能,5023,4,只读,0-65535,kWh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,3号配电,EN103,无功总电能,EN103043,组合无功1总电能,5025,4,只读,0-65535,kvarh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,3号配电,EN103,无功总电能,EN103044,组合无功2总电能,5027,4,只读,0-65535,kvarh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,3号配电,EN103,无功总电能,EN103045,一象限无功总电能,5029,4,只读,0-65535,kvarh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,3号配电,EN103,无功总电能,EN103046,二象限无功总电能,5031,4,只读,0-65535,kvarh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,3号配电,EN103,无功总电能,EN103047,三象限无功总电能,5033,4,只读,0-65535,kvarh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,3号配电,EN103,无功总电能,EN103048,四象限无功总电能,5035,4,只读,0-65535,kvarh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,3号配电,EN103,视在总电能,EN103049,正向视在总电能,5037,4,只读,0-65535,kVAh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,3号配电,EN103,视在总电能,EN103050,反向视在总电能,5039,4,只读,0-65535,kVAh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,3号配电,EN103,有功总电能,EN103051,A相组合有功总电能,5041,4,只读,0-65535,kWh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,3号配电,EN103,有功总电能,EN103052,A相正向有功总电能,5043,4,只读,0-65535,kWh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,3号配电,EN103,有功总电能,EN103053,A相反向有功总电能,5045,4,只读,0-65535,kWh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,3号配电,EN103,无功总电能,EN103054,A相组合无功1总电能,5047,4,只读,0-65535,kvarh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,3号配电,EN103,无功总电能,EN103055,A相组合无功2总电能,5049,4,只读,0-65535,kvarh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,3号配电,EN103,无功总电能,EN103056,A相一象限无功总电能,5051,4,只读,0-65535,kvarh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,3号配电,EN103,无功总电能,EN103057,A相二象限无功总电能,5053,4,只读,0-65535,kvarh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,3号配电,EN103,无功总电能,EN103058,A相三象限无功总电能,5055,4,只读,0-65535,kvarh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,3号配电,EN103,无功总电能,EN103059,A相四象限无功总电能,5057,4,只读,0-65535,kvarh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,3号配电,EN103,视在总电能,EN103060,A相正向视在总电能,5059,4,只读,0-65535,kVAh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,3号配电,EN103,视在总电能,EN103061,A相反向视在总电能,5061,4,只读,0-65535,kVAh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,3号配电,EN103,有功总电能,EN103062,B相组合有功总电能,5063,4,只读,0-65535,kWh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,3号配电,EN103,有功总电能,EN103063,B相正向有功总电能,5065,4,只读,0-65535,kWh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,3号配电,EN103,有功总电能,EN103064,B相反向有功总电能,5067,4,只读,0-65535,kWh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,3号配电,EN103,无功总电能,EN103065,B相组合无功1总电能,5069,4,只读,0-65535,kvarh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,3号配电,EN103,无功总电能,EN103066,B相组合无功2总电能,5071,4,只读,0-65535,kvarh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,3号配电,EN103,无功总电能,EN103067,B相一象限无功总电能,5073,4,只读,0-65535,kvarh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,3号配电,EN103,无功总电能,EN103068,B相二象限无功总电能,5075,4,只读,0-65535,kvarh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,3号配电,EN103,无功总电能,EN103069,B相三象限无功总电能,5077,4,只读,0-65535,kvarh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,3号配电,EN103,无功总电能,EN103070,B相四象限无功总电能,5079,4,只读,0-65535,kvarh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,3号配电,EN103,视在总电能,EN103071,B相正向视在总电能,5081,4,只读,0-65535,kVAh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,3号配电,EN103,视在总电能,EN103072,B相反向视在总电能,5083,4,只读,0-65535,kVAh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,3号配电,EN103,有功总电能,EN103073,C相组合有功总电能,5085,4,只读,0-65535,kWh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,3号配电,EN103,有功总电能,EN103074,C相正向有功总电能,5087,4,只读,0-65535,kWh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,3号配电,EN103,有功总电能,EN103075,C相反向有功总电能,5089,4,只读,0-65535,kWh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,3号配电,EN103,无功总电能,EN103076,C相组合无功1总电能,5091,4,只读,0-65535,kvarh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,3号配电,EN103,无功总电能,EN103077,C相组合无功2总电能,5093,4,只读,0-65535,kvarh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,3号配电,EN103,无功总电能,EN103078,C相一象限无功总电能,5095,4,只读,0-65535,kvarh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,3号配电,EN103,无功总电能,EN103079,C相二象限无功总电能,5097,4,只读,0-65535,kvarh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,3号配电,EN103,无功总电能,EN103080,C相三象限无功总电能,5099,4,只读,0-65535,kvarh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,3号配电,EN103,无功总电能,EN103081,C相四象限无功总电能,5101,4,只读,0-65535,kvarh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,3号配电,EN103,视在总电能,EN103082,C相正向视在总电能,5103,4,只读,0-65535,kVAh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,3号配电,EN103,视在总电能,EN103083,C相反向视在总电能,5105,4,只读,0-65535,kVAh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,电压,EN104001,A相电压,5107,4,只读,0-65535,V,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,电压,EN104002,B相电压,5109,4,只读,0-65535,V,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,电压,EN104003,C相电压,5111,4,只读,0-65535,V,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,电压,EN104004,AB线电压,5113,4,只读,0-65535,V,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,电压,EN104005,BC线电压,5115,4,只读,0-65535,V,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,电压,EN104006,CA线电压,5117,4,只读,0-65535,V,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,电流,EN104007,A相电流,5119,4,只读,0-65535,A,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,电流,EN104008,B相电流,5121,4,只读,0-65535,A,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,电流,EN104009,C相电流,5123,4,只读,0-65535,A,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,电流,EN104010,零线电流,5125,4,只读,0-65535,A,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,总功率,EN104011,有功总功率,5127,4,只读,0-65535,kW,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,总功率,EN104012,A相有功总功率,5129,4,只读,0-65535,kW,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,总功率,EN104013,B相有功总功率,5131,4,只读,0-65535,kW,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,总功率,EN104014,C相有功总功率,5133,4,只读,0-65535,kW,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,总功率,EN104015,无功总功率,5135,4,只读,0-65535,kvar,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,总功率,EN104016,A相无功总功率,5137,4,只读,0-65535,kvar,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,总功率,EN104017,B相无功总功率,5139,4,只读,0-65535,kvar,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,总功率,EN104018,C相无功总功率,5141,4,只读,0-65535,kvar,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,视在功率,EN104019,总视在功率,5143,4,只读,0-65535,kVA,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,视在功率,EN104020,A相视在功率,5145,4,只读,0-65535,kVA,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,视在功率,EN104021,B相视在功率,5147,4,只读,0-65535,kVA,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,视在功率,EN104022,C相视在功率,5149,4,只读,0-65535,kVA,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,功率因数,EN104023,总功率因数,5151,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,功率因数,EN104024,A相功率因数,5153,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,功率因数,EN104025,B相功率因数,5155,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,功率因数,EN104026,C相功率因数,5157,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,电压与电流夹角,EN104027,A相电压与电流夹角,5159,4,只读,0-65535,°,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,电压与电流夹角,EN104028,B相电压与电流夹角,5161,4,只读,0-65535,°,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,电压与电流夹角,EN104029,C相电压与电流夹角,5163,4,只读,0-65535,°,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,电压夹角,EN104030,A相电压夹角,5165,4,只读,0-65535,°,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,电压夹角,EN104031,B相电压夹角,5167,4,只读,0-65535,°,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,电压夹角,EN104032,C相电压夹角,5169,4,只读,0-65535,°,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,电压夹角,EN104033,A相电流夹角,5171,4,只读,0-65535,°,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,电压夹角,EN104034,B相电流夹角,5173,4,只读,0-65535,°,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,电压夹角,EN104035,C相电流夹角,5175,4,只读,0-65535,°,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,电网频率,EN104036,电网频率,5177,4,只读,0-65535,Hz,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,电压不平衡率,EN104037,电压不平衡率,5179,4,只读,0-65535,%,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,电流不平衡率,EN104038,电流不平衡率,5181,4,只读,0-65535,%,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,停电或单相掉电,EN104039,停电或单相掉电,5183,4,只读,0-65535,null,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,有功总电能,EN104040,组合有功总电能,5185,4,只读,0-65535,kWh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,有功总电能,EN104041,正向有功总电能,5187,4,只读,0-65535,kWh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,有功总电能,EN104042,反向有功总电能,5189,4,只读,0-65535,kWh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,无功总电能,EN104043,组合无功1总电能,5191,4,只读,0-65535,kvarh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,无功总电能,EN104044,组合无功2总电能,5193,4,只读,0-65535,kvarh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,无功总电能,EN104045,一象限无功总电能,5195,4,只读,0-65535,kvarh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,无功总电能,EN104046,二象限无功总电能,5197,4,只读,0-65535,kvarh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,无功总电能,EN104047,三象限无功总电能,5199,4,只读,0-65535,kvarh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,无功总电能,EN104048,四象限无功总电能,5201,4,只读,0-65535,kvarh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,视在总电能,EN104049,正向视在总电能,5203,4,只读,0-65535,kVAh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,视在总电能,EN104050,反向视在总电能,5205,4,只读,0-65535,kVAh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,有功总电能,EN104051,A相组合有功总电能,5207,4,只读,0-65535,kWh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,有功总电能,EN104052,A相正向有功总电能,5209,4,只读,0-65535,kWh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,有功总电能,EN104053,A相反向有功总电能,5211,4,只读,0-65535,kWh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,无功总电能,EN104054,A相组合无功1总电能,5213,4,只读,0-65535,kvarh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,无功总电能,EN104055,A相组合无功2总电能,5215,4,只读,0-65535,kvarh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,无功总电能,EN104056,A相一象限无功总电能,5217,4,只读,0-65535,kvarh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,无功总电能,EN104057,A相二象限无功总电能,5219,4,只读,0-65535,kvarh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,无功总电能,EN104058,A相三象限无功总电能,5221,4,只读,0-65535,kvarh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,无功总电能,EN104059,A相四象限无功总电能,5223,4,只读,0-65535,kvarh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,视在总电能,EN104060,A相正向视在总电能,5225,4,只读,0-65535,kVAh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,视在总电能,EN104061,A相反向视在总电能,5227,4,只读,0-65535,kVAh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,有功总电能,EN104062,B相组合有功总电能,5229,4,只读,0-65535,kWh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,有功总电能,EN104063,B相正向有功总电能,5231,4,只读,0-65535,kWh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,有功总电能,EN104064,B相反向有功总电能,5233,4,只读,0-65535,kWh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,无功总电能,EN104065,B相组合无功1总电能,5235,4,只读,0-65535,kvarh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,无功总电能,EN104066,B相组合无功2总电能,5237,4,只读,0-65535,kvarh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,无功总电能,EN104067,B相一象限无功总电能,5239,4,只读,0-65535,kvarh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,无功总电能,EN104068,B相二象限无功总电能,5241,4,只读,0-65535,kvarh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,无功总电能,EN104069,B相三象限无功总电能,5243,4,只读,0-65535,kvarh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,无功总电能,EN104070,B相四象限无功总电能,5245,4,只读,0-65535,kvarh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,视在总电能,EN104071,B相正向视在总电能,5247,4,只读,0-65535,kVAh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,视在总电能,EN104072,B相反向视在总电能,5249,4,只读,0-65535,kVAh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,有功总电能,EN104073,C相组合有功总电能,5251,4,只读,0-65535,kWh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,有功总电能,EN104074,C相正向有功总电能,5253,4,只读,0-65535,kWh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,有功总电能,EN104075,C相反向有功总电能,5255,4,只读,0-65535,kWh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,无功总电能,EN104076,C相组合无功1总电能,5257,4,只读,0-65535,kvarh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,无功总电能,EN104077,C相组合无功2总电能,5259,4,只读,0-65535,kvarh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,无功总电能,EN104078,C相一象限无功总电能,5261,4,只读,0-65535,kvarh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,无功总电能,EN104079,C相二象限无功总电能,5263,4,只读,0-65535,kvarh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,无功总电能,EN104080,C相三象限无功总电能,5265,4,只读,0-65535,kvarh,FLOAT,03,float32_CDAB,1,1
配电组,弱电动环,智慧场馆,4号配电,EN104,无功总电能,EN104081,C相四象限无功总电能,5267,4,只读,0-65535,kvarh,FLOAT,03,float32_CDAB,1,1
